                                              radext_fao56: EXTRA TERRESTRIAL RADIATION (W/m2)

         DAY   90S  80S   70S   60S   50S   40S   30S   20S   10S   EQ    10N   20N   30N   40N   50N   60N    70N    80N    90N

(324)	325    0.7 482.5 460.7 466.7 483.5 493.6 492.9 480.2 455.0 417.9 369.9 312.5 247.8 178.4 107.9  42.1 -999.9 -999.9 -999.9
(325)	326    0.7 487.0 465.0 469.5 485.6 495.1 493.9 480.7 455.1 417.5 369.1 311.4 246.5 177.0 106.4  40.9 -999.9 -999.9 -999.9
(326)	327    0.7 491.4 469.2 472.1 487.6 496.5 494.9 481.2 455.1 417.2 368.4 310.4 245.2 175.6 105.0  39.7 -999.9 -999.9 -999.9
(327)	328    0.7 495.6 473.2 474.7 489.5 497.9 495.8 481.6 455.1 416.8 367.7 309.4 244.0 174.2 103.7  38.6 -999.9 -999.9 -999.9
(328)	329    0.7 499.7 477.1 477.2 491.4 499.3 496.7 482.1 455.2 416.4 367.0 308.4 242.8 172.9 102.4  37.5 -999.9 -999.9 -999.9
(329)	330    0.7 503.6 480.9 479.6 493.2 500.6 497.5 482.5 455.2 416.1 366.3 307.5 241.6 171.6 101.1  36.4 -999.9 -999.9 -999.9
(330)	331    0.7 507.4 484.5 482.0 494.9 501.9 498.4 482.9 455.2 415.8 365.7 306.5 240.5 170.4  99.9  35.4 -999.9 -999.9 -999.9
(331)	332    0.7 511.0 488.0 484.2 496.6 503.1 499.2 483.3 455.2 415.4 365.0 305.7 239.5 169.2  98.8  34.5 -999.9 -999.9 -999.9
(332)	333    0.7 514.5 491.3 486.4 498.2 504.2 499.9 483.7 455.2 415.1 364.4 304.8 238.5 168.1  97.6  33.6 -999.9 -999.9 -999.9
(333)	334    0.7 517.9 494.5 488.5 499.8 505.3 500.6 484.0 455.3 414.8 363.9 304.0 237.5 167.1  96.6  32.7 -999.9 -999.9 -999.9
(334)	335    0.8 521.1 497.5 490.5 501.2 506.4 501.3 484.4 455.3 414.5 363.3 303.3 236.6 166.0  95.6  31.9 -999.9 -999.9 -999.9
(335)	336    0.8 524.1 500.4 492.4 502.6 507.4 502.0 484.7 455.3 414.3 362.8 302.5 235.7 165.1  94.6  31.2 -999.9 -999.9 -999.9
(336)	337    0.8 527.0 503.2 494.2 504.0 508.4 502.6 485.0 455.3 414.0 362.3 301.8 234.8 164.2  93.7  30.4 -999.9 -999.9 -999.9
(337)	338    0.8 529.7 505.8 496.0 505.3 509.3 503.2 485.3 455.3 413.8 361.8 301.2 234.1 163.3  92.9  29.8 -999.9 -999.9 -999.9
(338)	339    0.8 532.3 508.2 497.6 506.5 510.2 503.8 485.6 455.3 413.5 361.4 300.6 233.3 162.5  92.1  29.1 -999.9 -999.9 -999.9
(339)	340    0.8 534.7 510.5 499.1 507.6 511.0 504.3 485.8 455.3 413.3 361.0 300.0 232.6 161.7  91.3  28.5 -999.9 -999.9 -999.9
(340)	341    0.8 537.0 512.7 500.6 508.7 511.8 504.8 486.1 455.4 413.1 360.6 299.5 232.0 161.0  90.6  28.0 -999.9 -999.9 -999.9
(341)	342    0.8 539.1 514.7 501.9 509.7 512.5 505.3 486.3 455.4 413.0 360.2 299.0 231.3 160.3  90.0  27.5 -999.9 -999.9 -999.9
(342)	343    0.8 541.0 516.6 503.2 510.6 513.2 505.7 486.6 455.4 412.8 359.9 298.5 230.8 159.7  89.4  27.0 -999.9 -999.9 -999.9
(343)	344    0.8 542.8 518.3 504.3 511.4 513.8 506.1 486.8 455.4 412.6 359.6 298.1 230.3 159.2  88.8  26.6 -999.9 -999.9 -999.9
(344)	345    0.8 544.5 519.9 505.4 512.2 514.3 506.5 486.9 455.4 412.5 359.3 297.7 229.8 158.7  88.3  26.2 -999.9 -999.9 -999.9
(345)	346    0.8 546.0 521.3 506.4 512.9 514.9 506.8 487.1 455.5 412.4 359.1 297.4 229.4 158.2  87.9  25.9 -999.9 -999.9 -999.9
(346)	347    0.8 547.3 522.5 507.2 513.6 515.3 507.1 487.3 455.5 412.3 358.9 297.1 229.0 157.8  87.5  25.5 -999.9 -999.9 -999.9
(347)	348    0.8 548.4 523.6 508.0 514.1 515.7 507.4 487.4 455.5 412.2 358.7 296.8 228.7 157.5  87.2  25.3 -999.9 -999.9 -999.9
(348)	349    0.8 549.5 524.6 508.6 514.6 516.1 507.6 487.6 455.5 412.1 358.6 296.6 228.4 157.2  86.9  25.1 -999.9 -999.9 -999.9
(349)	350    0.8 550.3 525.4 509.2 515.0 516.4 507.9 487.7 455.6 412.1 358.5 296.4 228.2 156.9  86.6  24.9 -999.9 -999.9 -999.9
(350)	351    0.8 551.0 526.1 509.7 515.4 516.7 508.0 487.8 455.6 412.1 358.4 296.3 228.1 156.7  86.4  24.7 -999.9 -999.9 -999.9
(351)	352    0.8 551.5 526.6 510.0 515.7 516.9 508.2 487.9 455.6 412.1 358.3 296.2 227.9 156.6  86.3  24.6 -999.9 -999.9 -999.9
(352)	353    0.8 551.9 526.9 510.3 515.9 517.0 508.3 487.9 455.7 412.1 358.3 296.1 227.9 156.5  86.2  24.5 -999.9 -999.9 -999.9
(353)	354    0.8 552.1 527.1 510.4 516.0 517.1 508.4 488.0 455.7 412.1 358.3 296.1 227.8 156.5  86.2  24.5 -999.9 -999.9 -999.9
(354)	355    0.8 552.2 527.2 510.5 516.0 517.2 508.4 488.1 455.8 412.1 358.3 296.1 227.8 156.5  86.2  24.5 -999.9 -999.9 -999.9
(355)	356    0.8 552.1 527.1 510.4 516.0 517.2 508.4 488.1 455.8 412.2 358.4 296.2 227.9 156.5  86.2  24.5 -999.9 -999.9 -999.9
(356)	357    0.8 551.8 526.8 510.3 515.9 517.1 508.4 488.1 455.9 412.3 358.5 296.3 228.0 156.7  86.3  24.6 -999.9 -999.9 -999.9
(357)	358    0.8 551.4 526.4 510.0 515.7 517.0 508.4 488.1 455.9 412.3 358.6 296.5 228.2 156.8  86.5  24.7 -999.9 -999.9 -999.9
(358)	359    0.8 550.8 525.9 509.7 515.5 516.9 508.3 488.1 456.0 412.5 358.8 296.7 228.4 157.1  86.7  24.9 -999.9 -999.9 -999.9
(359)	360    0.8 550.0 525.2 509.2 515.2 516.7 508.2 488.1 456.0 412.6 359.0 296.9 228.7 157.3  87.0  25.1 -999.9 -999.9 -999.9
(360)	361    0.8 549.1 524.3 508.6 514.8 516.4 508.1 488.1 456.1 412.7 359.2 297.2 229.0 157.7  87.3  25.3 -999.9 -999.9 -999.9
(361)	362    0.8 548.1 523.3 508.0 514.3 516.1 507.9 488.0 456.2 412.9 359.4 297.5 229.4 158.0  87.6  25.6 -999.9 -999.9 -999.9
(362)	363    0.8 546.9 522.1 507.2 513.8 515.7 507.7 487.9 456.2 413.1 359.7 297.9 229.8 158.5  88.1  25.9 -999.9 -999.9 -999.9
(363)	364    0.8 545.5 520.8 506.3 513.2 515.3 507.4 487.9 456.3 413.3 360.0 298.3 230.3 159.0  88.5  26.2 -999.9 -999.9 -999.9
(364)	365    0.8 543.9 519.4 505.4 512.5 514.8 507.2 487.8 456.4 413.5 360.4 298.7 230.8 159.5  89.0  26.6 -999.9 -999.9 -999.9
